-1.667591476440429688e+01,7.369249877929687500e+02,3.971585693359375000e+02,-8.513604736328125000e+01,9.303781127929687500e+02,1.177324981689453125e+02,-4.459466457366943359e+00,-3.481913757324218750e+02
1.082928657531738281e+01,1.325935791015625000e+03,1.135728027343750000e+03,-3.881861495971679688e+01,1.273543945312500000e+03,-1.906875152587890625e+02,-2.091973304748535156e+01,2.619137268066406250e+02
-3.188176631927490234e+00,-2.732113838195800781e+00,-3.736732482910156250e+00,2.587278366088867188e+00,-8.520095348358154297e-01,1.487138390541076660e+00,-7.561705112457275391e-01,-6.269182682037353516e+00
-5.310953140258789062e+01,9.486482543945312500e+02,6.323505249023437500e+02,1.107250900268554688e+02,1.001759643554687500e+03,9.566847991943359375e+01,-2.074194908142089844e+00,-3.513240051269531250e+02
-1.097870731353759766e+01,8.318389892578125000e+02,4.042265930175781250e+02,-7.904183959960937500e+01,7.956213989257812500e+02,1.189848251342773438e+02,-4.130415916442871094e+00,-3.271504821777343750e+02
-3.540707702636718750e+02,1.235908691406250000e+03,1.365465576171875000e+03,-6.762651062011718750e+01,2.437728027343750000e+03,5.761271362304687500e+02,1.271660709381103516e+01,-1.137725341796875000e+03
-3.141305446624755859e+00,2.070275545120239258e+00,8.693289756774902344e-02,-1.135577201843261719e+00,-3.757838010787963867e+00,-4.816990792751312256e-01,-2.459853738546371460e-01,-7.828392028808593750e+00
-5.474786758422851562e+01,8.391321411132812500e+02,5.932250366210937500e+02,1.263013839721679688e+02,1.298690185546875000e+03,1.013647537231445312e+02,-2.902944087982177734e+00,-5.261705322265625000e+02
-4.780303001403808594e+00,-5.523675918579101562e+00,-5.153320312500000000e+00,-1.633210778236389160e+00,4.370986938476562500e+00,4.613654911518096924e-01,-1.296182036399841309e+00,-7.697156906127929688e+00
-1.077880001068115234e+01,7.784628295898437500e+02,3.700385131835937500e+02,-7.651529693603515625e+01,9.007974243164062500e+02,1.242037887573242188e+02,-4.945219516754150391e+00,-3.543878784179687500e+02
-1.177148914337158203e+01,-2.374462842941284180e+00,8.742672204971313477e-01,-6.221635818481445312e+00,3.976178741455078125e+01,-1.099972724914550781e+01,-2.019091129302978516e+00,-2.245183372497558594e+01
-7.792223453521728516e+00,9.141981201171875000e+02,2.860497436523437500e+02,-4.890121841430664062e+01,7.490547485351562500e+02,9.424883270263671875e+01,-3.967990636825561523e+00,-2.470415649414062500e+02
-4.965593814849853516e+00,-5.355378627777099609e+00,-6.258836746215820312e+00,-3.310997724533081055e+00,1.086833000183105469e+00,-2.925303697586059570e+00,-1.047007799148559570e+00,-8.718893051147460938e+00
1.412838339805603027e+00,-7.151550769805908203e+00,-1.158610701560974121e+00,1.283466339111328125e+00,-6.458947181701660156e+00,2.305534601211547852e+00,-1.172810792922973633e+00,-3.969262123107910156e+00
5.694741725921630859e+00,1.081245899200439453e+01,1.190219593048095703e+01,-1.225314521789550781e+01,2.024623489379882812e+01,1.248085975646972656e+01,-3.019437313079833984e+00,-1.629929733276367188e+01
-3.352238178253173828e+00,-5.211130619049072266e+00,-9.876873970031738281e+00,-7.061662673950195312e+00,1.445995092391967773e+00,-4.671137332916259766e+00,-1.096678853034973145e+00,-8.349653244018554688e+00
-2.684518127441406250e+02,9.387563476562500000e+02,1.417939208984375000e+03,-1.212954711914062500e+01,1.820138183593750000e+03,6.662348632812500000e+02,2.011618804931640625e+01,-1.033538940429687500e+03
-1.914195632934570312e+01,6.734116210937500000e+02,5.009045104980468750e+02,-9.315216827392578125e+01,8.055287475585937500e+02,9.443512725830078125e+01,-3.152448177337646484e+00,-2.288532867431640625e+02
-7.399627208709716797e+00,8.111166992187500000e+02,3.817631225585937500e+02,-5.272151947021484375e+01,6.750429077148437500e+02,8.615370178222656250e+01,-3.470897197723388672e+00,-1.589127502441406250e+02
-2.352816581726074219e+01,6.352015380859375000e+02,5.179559936523437500e+02,-1.033579711914062500e+02,9.108905029296875000e+02,1.071997070312500000e+02,-3.252655029296875000e+00,-3.143207092285156250e+02
-4.451293945312500000e+02,1.443864135742187500e+03,1.581487182617187500e+03,-5.401218414306640625e+01,2.701081298828125000e+03,4.748437500000000000e+02,1.362594509124755859e+01,-1.652145141601562500e+03
-4.628622531890869141e+00,-1.116274118423461914e+00,-7.585500717163085938e+00,3.966862440109252930e+00,-7.335453033447265625e+00,3.939605712890625000e+00,-1.465760111808776855e+00,1.695830106735229492e+00
-1.097525691986083984e+01,-3.990538835525512695e+00,1.483349651098251343e-01,-4.646108150482177734e+00,3.794028472900390625e+01,-8.936032295227050781e+00,-1.901304483413696289e+00,-2.045976638793945312e+01
-5.246202087402343750e+01,1.175448486328125000e+03,4.777729187011718750e+02,7.832817077636718750e+01,1.137558105468750000e+03,7.838154602050781250e+01,-3.422809362411499023e+00,-5.094708862304687500e+02
-7.844398498535156250e+00,6.614004611968994141e+00,9.176637649536132812e+00,-1.043570613861083984e+01,3.178778648376464844e+01,1.181407165527343750e+01,-1.967570424079895020e+00,-1.595536804199218750e+01
-1.315821170806884766e+01,1.117228637695312500e+03,3.928911743164062500e+02,-1.126231231689453125e+02,6.069198608398437500e+02,1.217081298828125000e+02,-4.893370151519775391e+00,-3.773004150390625000e+02
