5.306229900207519677e+04,-2.963471086421013024e+04,-6.335542134404182434e+03,1.511151906141638756e+04,-2.024057239032983853e+04,1.843869134750366356e+04,-4.549471923828124886e+02,2.769248557243347022e+04
4.703854825414418883e+04,-2.465805022282600476e+04,-3.186093277502060118e+03,1.395468131783008539e+04,-1.434994066205024683e+04,1.611054826545715332e+04,-6.990687927246093523e+02,2.343484086086750176e+04
4.939085932836532447e+04,-2.856031418641805794e+04,-6.317167530632019407e+03,1.366105821598768307e+04,-1.348531906527280807e+04,1.749379929733276367e+04,-4.139869873046874886e+02,2.586994046254158093e+04
4.553960322704315331e+04,-2.453892478613853382e+04,-4.316781942793726557e+03,1.298432903254032135e+04,-9.646731245782972110e+03,1.559068538131713831e+04,-6.491014465332031023e+02,2.267919866576194909e+04
4.579791156702041917e+04,-2.454578360757827613e+04,-5.102362490320205325e+03,1.297124105701446570e+04,-1.042769784043226355e+04,1.592694679718017505e+04,-5.854941864013671875e+02,2.360609056382179187e+04
6.244206857571601722e+04,-3.522199547252654884e+04,-7.854402117633819216e+03,1.851191316981315686e+04,-3.353399063568115525e+04,2.113497483310699317e+04,-3.584017807006836165e+02,3.251971261124610828e+04
7.398467371673583693e+04,-4.442662929377555702e+04,-1.932388083369731976e+04,2.255434906010627674e+04,-3.949414469068050676e+04,2.446591706161498951e+04,-1.336048645019531307e+02,4.000861972079276893e+04
5.674317625541686721e+04,-3.200845792531967163e+04,-6.485021522486209506e+03,1.710643942489624169e+04,-2.525607150878906396e+04,1.875369170494079663e+04,-7.014331237792969205e+02,2.948220148944854736e+04
5.184103139450550225e+04,-3.014514041311740948e+04,-6.017886343407631102e+03,1.403308820717930757e+04,-1.783166098754405903e+04,1.866298334007263111e+04,-2.723422592163086051e+02,2.736808087697029259e+04
5.121427228174209449e+04,-2.821720037798881458e+04,-6.527079670804366287e+03,1.482970262978076971e+04,-1.747777166346311424e+04,1.762198091888427734e+04,-5.614904235839843523e+02,2.675594255256652832e+04
5.119845652265548415e+04,-2.847220678373575356e+04,-7.306240946483611879e+03,1.470273970202207602e+04,-1.609887253085374869e+04,1.749631973152160572e+04,-5.450195236206054688e+02,2.666293303709030079e+04
5.691321545423567295e+04,-2.621035044462680889e+04,-6.434536884021758851e+03,1.854150449197292255e+04,-3.101436150197982715e+04,1.767688083915710376e+04,-1.079679873657226608e+03,2.925466077694892738e+04
6.389735574146509316e+04,-3.866197890078425553e+04,-7.345295933210849398e+03,1.915144413235187676e+04,-3.427063537096977234e+04,2.128332539176940918e+04,-4.408707626342773551e+02,3.401695187945365615e+04
