-1.768568894360214583e-01,-5.413467581383883953e-01,-3.678520094603300317e-01,2.717798039317130820e-01,3.534497365355491749e-01,-6.067501972429454465e-02,-6.274383120238781197e-01,-5.527030280441976862e-01
2.633820306509733200e-01,4.482558578252792136e-01,1.078172765672206879e+00,-7.447934715077281220e-01,4.497990879416465582e+00,3.152692571806255950e-01,-1.098598987574223473e+00,-2.104303747415542658e-01
-3.072266761213541253e-01,-1.468094523064792156e+00,-4.822856914252042770e-01,5.169874928891659005e-01,1.103251491487026170e+00,9.964837990701198855e-02,1.279741989448666684e-01,-1.634162699989974543e+00
-5.096988009288907495e-01,-3.948143685236573108e-01,2.608646005392074516e-02,-1.418506991118192728e-01,6.259731445461511612e-01,4.957448930479586013e-01,4.969623804092407338e-01,7.594278771430253983e-01
3.204119233414530477e-02,1.755612395703792517e-01,-1.464769117534160670e-01,7.183808119851164964e-01,-1.604762822389602800e-02,-1.747405379428528249e-01,-4.438051730394363542e-02,-6.068833753466605918e-01
5.061779640614986198e-01,-4.706782273948192374e-01,3.694240150973200909e-01,-3.620030276477336773e-01,8.096925000660121219e-01,-2.407407478988170535e+00,-3.923190686851739661e-01,9.120744176208972487e-01
-6.722803294658661333e-01,-3.574149289727210910e+00,-2.093925118446350042e-01,-2.666645213961601479e-01,8.219110179692507012e-01,-1.099750711768865630e+00,3.078378938138485177e-01,-9.146290006116032378e-01
-3.614155575633049011e-02,-1.400669189542532056e+00,-3.619838185608387215e-01,-3.238067954778671265e+00,-1.927434577792882964e+00,2.166316693648696057e-01,5.787932500243187124e-03,3.474734571296721475e-01
-4.207980433478951676e-01,-1.976843452081084251e+00,-1.687614896334707626e-01,-3.676550067029893398e-02,1.374494194984436035e+00,6.987624583765864594e-01,-4.998655281960964203e-01,-1.731901103630661964e+00
-4.114903360605239729e-02,-4.798630937933922036e-01,-5.462624607607722282e-01,3.156910325968055875e-01,1.121351368725299891e-01,-1.993216782808303889e-01,-6.694907527416944504e-01,-1.049139909446239471e+00
-1.352436478249728624e-01,-8.391644895076751931e-01,-4.549404062330723031e-01,5.131723739206790480e-01,4.693974733352661022e-01,-1.283437380194663913e+00,5.402366742491722107e-01,-1.614908116683363870e+00
4.739181324839591980e-02,6.235530185699462713e+00,4.249045942444354407e-01,-5.392849594354629517e-01,5.725606297608465400e-01,2.234448216855526026e-01,-3.093068743124604003e-01,-2.396593345329165459e-01
-8.382916271686553511e-01,-8.176367354393004661e+00,4.888462319970131031e-01,1.000300517241703435e+00,-9.922078907489776389e-01,-3.329980559647083282e-01,-2.411749511957168510e-02,-1.744914484908804297e+00
1.695765736699104353e+00,-1.198933014869689906e+01,-3.253549441695213207e-01,2.944104337692260653e+00,-1.156383498013019651e+00,1.890783793875016328e-01,-1.228731401264667511e+00,2.418195119127631187e+00
3.891678988933563454e-01,-4.717121198773384094e-01,2.237206941843032926e+00,-4.244163498282432778e-01,-3.741995822638273517e-02,-8.330809235572814719e-01,-4.602713000029325374e-01,-1.247202777117490724e+00
1.024659496545791582e+00,-6.053843677043914795e+00,-3.677013939619064420e+00,-1.416440864466130822e+00,-3.884798245504498260e-01,-5.866805398464203236e+00,-8.653721125796437486e-01,-5.465548038482666293e-02
1.305477137560956125e-01,4.078027009963989397e-02,-5.664217666257173045e-01,-2.745745533704757602e+00,-1.310352951288223267e+00,-1.114614228904247328e+00,-1.577403604984283447e+00,-8.641371451318263786e-01
3.784312395378947036e-01,1.390880900621414229e+00,-2.519315320998430363e-01,1.537555409595370293e-01,-1.192777799069881350e+00,-9.361508637666701715e-02,-2.233970742672681808e-01,3.857308261096477620e-01
-6.438511423766613007e-02,2.867653515934944330e+00,-1.834591719508171126e+00,4.410042648203670868e-01,-1.633909684605896473e+00,1.740180328488349915e-01,-5.667382627725601335e-02,2.245667684823274612e+00
4.931489050388336293e-01,-3.379845239222049602e-01,-1.646404096484184176e+00,2.921320021152496449e-01,-1.945289147272706076e+00,7.260860879032406956e-01,-5.479830753058194670e-01,3.215328171849251016e-01
-7.987478157505393250e-01,-2.848954686895012745e-01,3.609026653692126163e-01,1.498364138416946045e-01,-1.047206774353981018e+00,-1.115544369071721942e+00,-5.425781682133674622e-01,-2.664522095024585813e+00
1.728140227496623854e-02,-5.486385229101869987e-01,-6.672199949622154014e-01,1.601338082924485262e-01,-2.917802508920431248e-01,-1.579371288418769947e-01,-3.934232717379927413e-01,7.683247635141015053e-01
3.767432891763746600e-02,4.119333669543266407e-01,-4.268011016771197097e-01,1.517577410559169948e-01,7.952123939990997092e-01,-7.933353491127490553e-01,3.952872212976217270e-01,-9.948176771402359453e-01
7.892918679863214493e-02,1.285121583938598544e+00,-5.824987858533858809e-01,-4.878970608115196228e-01,1.250365987420082092e+00,-3.676139753311872260e-01,-1.720847893506288473e-01,-1.571903205942362658e-01
-3.589048527181148418e-01,1.217347663640975908e+00,3.101451206207275213e+00,6.523078877944499254e-01,8.917803418822586314e-01,8.970237795263529268e-01,7.478419952094554624e-02,3.688569115474819859e-02
-1.974574234336614470e-02,2.437347249360755086e+00,1.216354157775640515e-01,2.510072328150272231e-02,-8.897206783294678289e-02,-1.095656829653307851e-01,-1.369838418439030536e-01,-8.890817642211914507e-01
-1.238473191857338007e-01,4.884105414152145608e-01,4.303755113482475636e+00,8.333270976087078230e-01,8.957299843430519548e-01,-3.262269616127014271e-01,-3.161418654024600872e-01,2.727963974350132159e-01
-6.041594419628382173e-01,-1.356109585762023961e+01,-1.089154675137251616e-01,-1.478895502910017923e+00,-3.290542798489332288e+00,5.424013845622539798e-02,-7.446644263342022674e-01,3.163214586302637965e+00
