5.638725757598876953e-01,9.338133239746093750e+01,5.684838867187500000e+01,1.992186737060546875e+01,6.103009796142578125e+01,-2.471971321105957031e+01,9.401820302009582520e-01,9.949385643005371094e+00
2.212617158889770508e+00,8.119773864746093750e+01,4.999814987182617188e+01,1.820147895812988281e+01,6.864920806884765625e+01,-1.493888473510742188e+01,7.089969515800476074e-01,1.813704299926757812e+01
7.714899182319641113e-01,6.607189178466796875e+01,3.967908859252929688e+01,2.583549308776855469e+01,1.001119842529296875e+02,-2.444426918029785156e+01,1.789493322372436523e+00,7.758010864257812500e+00
3.082579672336578369e-01,6.835034179687500000e+01,2.634000396728515625e+01,2.585949325561523438e+01,9.132254028320312500e+01,-1.214536666870117188e+01,2.531966447830200195e+00,1.840766525268554688e+01
9.491368532180786133e-01,1.056328277587890625e+02,2.477801895141601562e+01,1.819324874877929688e+01,8.964490509033203125e+01,-2.449975204467773438e+01,1.572420239448547363e+00,3.283708572387695312e+00
2.733189582824707031e+00,1.688150024414062500e+02,1.073549270629882812e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.400204467773437500e+01,1.477458000183105469e+00,-1.779652023315429688e+01
-1.516375422477722168e+00,3.286935729980468750e+02,0.000000000000000000e+00,6.723737335205078125e+01,0.000000000000000000e+00,-1.183209915161132812e+02,1.815628290176391602e+00,-6.389926147460937500e+01
1.012532472610473633e+00,9.433099365234375000e+01,5.278048324584960938e+01,4.427630233764648438e+01,4.072301101684570312e+01,-2.586914443969726562e+01,1.653150677680969238e+00,4.315305709838867188e+00
0.000000000000000000e+00,8.735134887695312500e+01,4.787556076049804688e+01,2.381037139892578125e+01,7.949395751953125000e+01,-2.976795196533203125e+01,8.630071878433227539e-01,7.229117870330810547e+00
1.152877807617187500e+00,1.136332855224609375e+02,3.574276733398437500e+01,2.364424324035644531e+01,7.274269104003906250e+01,-3.017601203918457031e+01,6.973815560340881348e-01,-3.775448799133300781e-01
2.591733336448669434e-01,1.075372772216796875e+02,2.909237480163574219e+01,1.799775123596191406e+01,8.160910034179687500e+01,-2.480728912353515625e+01,2.621300935745239258e+00,2.502517700195312500e+00
1.214653611183166504e+00,2.041916503906250000e+02,8.747564315795898438e+00,2.168210029602050781e+01,0.000000000000000000e+00,-1.086874103546142578e+01,5.113765001296997070e-01,5.540721416473388672e-01
2.821193933486938477e+00,1.175454864501953125e+02,1.026366119384765625e+02,2.948330497741699219e+01,0.000000000000000000e+00,-4.482888031005859375e+01,2.090255498886108398e+00,-7.506706714630126953e-01
7.994853973388671875e+00,8.963423156738281250e+01,1.296536560058593750e+02,4.717820739746093750e+01,0.000000000000000000e+00,-5.541352081298828125e+01,2.934667468070983887e-01,-7.176447391510009766e+00
